age,year,state,population,glaucoma,retina,eye
25,2010,RO,301494,0,0,2
25,2010,AC,139508,0,0,13
25,2010,AM,671416,-1,1,39
25,2010,RR,87860,-1,0,2
25,2010,PA,1475525,0,2,60
25,2010,AP,133931,-1,0,0
25,2010,TO,260391,0,0,17
25,2010,MA,1268950,0,28,77
25,2010,PI,584842,4,13,82
25,2010,CE,1587035,2,20,147
25,2010,RN,605664,-1,18,75
25,2010,PB,683287,0,0,106
25,2010,PE,1618976,0,33,166
25,2010,AL,569755,0,5,21
25,2010,SE,395454,0,4,23
25,2010,BA,2649169,17,82,359
25,2010,MG,3484925,10,106,428
25,2010,ES,654273,0,31,98
25,2010,RJ,2703565,9,16,115
25,2010,SP,7526671,46,305,1428
25,2010,PR,1805594,2,65,292
25,2010,SC,1146846,3,25,114
25,2010,RS,1789291,1,66,259
25,2010,MS,442929,1,5,64
25,2010,MT,577661,0,0,18
25,2010,GO,1124966,6,45,150
25,2010,DF,520911,5,19,177
25,2011,RO,304131,1,1,7
25,2011,AC,140962,0,2,10
25,2011,AM,679983,-1,0,51
25,2011,RR,89398,-1,0,1
25,2011,PA,1487996,0,30,102
25,2011,AP,137240,-1,0,3
25,2011,TO,262615,0,0,14
25,2011,MA,1271452,0,31,57
25,2011,PI,582132,3,5,59
25,2011,CE,1601758,8,21,146
25,2011,RN,610042,-1,14,72
25,2011,PB,683206,2,2,42
25,2011,PE,1617891,2,49,180
25,2011,AL,568859,0,11,23
25,2011,SE,397878,0,21,29
25,2011,BA,2625866,10,82,372
25,2011,MG,3486083,4,84,396
25,2011,ES,655111,0,42,88
25,2011,RJ,2689105,3,7,108
25,2011,SP,7496236,53,280,1378
25,2011,PR,1811981,11,76,349
25,2011,SC,1157841,8,33,113
25,2011,RS,1783792,4,53,194
25,2011,MS,445555,0,3,68
25,2011,MT,580462,1,2,21
25,2011,GO,1134764,1,40,112
25,2011,DF,518377,2,18,150
25,2012,RO,306221,0,0,2
25,2012,AC,142305,0,0,7
25,2012,AM,687744,-1,0,5
25,2012,RR,90721,-1,0,2
25,2012,PA,1497600,2,12,71
25,2012,AP,140300,-1,0,1
25,2012,TO,264730,0,0,34
25,2012,MA,1270930,0,37,106
25,2012,PI,578741,5,6,62
25,2012,CE,1613583,1,13,133
25,2012,RN,612056,-1,11,63
25,2012,PB,682449,0,7,23
25,2012,PE,1614092,6,67,261
25,2012,AL,568028,0,23,50
25,2012,SE,399417,0,23,34
25,2012,BA,2598203,3,77,369
25,2012,MG,3482167,7,81,431
25,2012,ES,653636,0,39,80
25,2012,RJ,2670434,3,14,95
25,2012,SP,7434101,27,238,1348
25,2012,PR,1817966,6,69,318
25,2012,SC,1164329,7,32,138
25,2012,RS,1774361,2,27,161
25,2012,MS,447625,0,14,77
25,2012,MT,582125,3,11,39
25,2012,GO,1141914,4,65,151
25,2012,DF,514387,3,18,123
25,2013,RO,307876,0,6,10
25,2013,AC,143720,0,0,5
25,2013,AM,695437,-1,9,16
25,2013,RR,91983,-1,0,1
25,2013,PA,1505622,1,2,72
25,2013,AP,143214,-1,0,3
25,2013,TO,266808,0,0,24
25,2013,MA,1268536,0,20,49
25,2013,PI,574887,8,10,50
25,2013,CE,1622756,12,22,154
25,2013,RN,612146,-1,11,59
25,2013,PB,681063,2,5,15
25,2013,PE,1608667,6,50,197
25,2013,AL,567623,0,26,45
25,2013,SE,400408,0,24,33
25,2013,BA,2568822,6,54,362
25,2013,MG,3474781,3,96,472
25,2013,ES,650591,0,28,56
25,2013,RJ,2651096,3,13,116
25,2013,SP,7352841,37,263,1230
25,2013,PR,1823570,9,84,325
25,2013,SC,1167418,5,28,140
25,2013,RS,1762971,2,40,174
25,2013,MS,449268,2,10,94
25,2013,MT,582934,0,13,48
25,2013,GO,1147209,3,35,143
25,2013,DF,509849,1,2,66
25,2014,RO,309240,1,3,12
25,2014,AC,145454,0,0,5
25,2014,AM,704144,-1,6,15
25,2014,RR,93412,-1,0,0
25,2014,PA,1513993,0,8,86
25,2014,AP,146140,-1,0,1
25,2014,TO,268930,0,0,22
25,2014,MA,1266137,0,23,42
25,2014,PI,570928,6,7,48
25,2014,CE,1629887,5,22,165
25,2014,RN,611092,-1,20,46
25,2014,PB,679116,0,0,11
25,2014,PE,1603335,11,52,201
25,2014,AL,568180,0,30,50
25,2014,SE,401378,0,14,23
25,2014,BA,2541523,10,55,295
25,2014,MG,3466325,8,96,459
25,2014,ES,647092,0,25,62
25,2014,RJ,2636194,1,21,119
25,2014,SP,7271419,27,250,1226
25,2014,PR,1828871,6,84,301
25,2014,SC,1168899,13,43,184
25,2014,RS,1752634,0,51,157
25,2014,MS,450687,0,7,68
25,2014,MT,583277,0,2,33
25,2014,GO,1151797,4,44,183
25,2014,DF,506047,1,4,75
25,2015,RO,310394,0,0,24
25,2015,AC,147663,0,0,3
25,2015,AM,714445,-1,5,19
25,2015,RR,95323,-1,0,0
25,2015,PA,1523851,0,15,61
25,2015,AP,149170,-1,0,3
25,2015,TO,271129,0,0,8
25,2015,MA,1264834,1,28,66
25,2015,PI,567083,0,3,37
25,2015,CE,1635191,1,8,130
25,2015,RN,609409,-1,11,29
25,2015,PB,676663,0,9,15
25,2015,PE,1599136,8,46,178
25,2015,AL,569953,0,21,43
25,2015,SE,402631,0,10,18
25,2015,BA,2518529,10,60,251
25,2015,MG,3458128,2,86,436
25,2015,ES,643885,1,17,69
25,2015,RJ,2628656,5,24,117
25,2015,SP,7202248,30,273,1266
25,2015,PR,1833709,7,78,322
25,2015,SC,1169872,5,28,146
25,2015,RS,1745122,4,49,151
25,2015,MS,451969,1,5,69
25,2015,MT,583398,0,1,30
25,2015,GO,1156396,7,47,180
25,2015,DF,503833,1,15,73
25,2016,RO,311415,0,1,23
25,2016,AC,150318,0,0,7
25,2016,AM,726198,-1,8,37
25,2016,RR,97928,-1,1,3
25,2016,PA,1535269,1,6,64
25,2016,AP,152242,-1,0,2
25,2016,TO,273447,0,0,6
25,2016,MA,1265035,2,41,62
25,2016,PI,563531,2,2,39
25,2016,CE,1638982,5,17,179
25,2016,RN,607055,-1,9,27
25,2016,PB,673997,0,3,14
25,2016,PE,1596196,3,30,167
25,2016,AL,573097,1,20,68
25,2016,SE,404127,0,10,14
25,2016,BA,2500932,7,34,207
25,2016,MG,3450145,4,94,444
25,2016,ES,640910,1,16,54
25,2016,RJ,2627683,4,15,91
25,2016,SP,7142573,29,267,1208
25,2016,PR,1837996,17,67,361
25,2016,SC,1170054,10,46,171
25,2016,RS,1740053,3,66,168
25,2016,MS,453153,1,5,79
25,2016,MT,583338,0,2,19
25,2016,GO,1160714,8,59,183
25,2016,DF,502815,5,18,104
25,2017,RO,312405,0,0,32
25,2017,AC,153437,0,0,12
25,2017,AM,739547,-1,7,30
25,2017,RR,103768,-1,2,2
25,2017,PA,1548676,0,16,93
25,2017,AP,155306,-1,0,1
25,2017,TO,275990,0,0,9
25,2017,MA,1267476,2,29,60
25,2017,PI,560451,3,3,45
25,2017,CE,1641961,3,6,96
25,2017,RN,604089,-1,8,28
25,2017,PB,671421,0,5,19
25,2017,PE,1594961,6,48,175
25,2017,AL,577940,2,17,75
25,2017,SE,405970,0,8,14
25,2017,BA,2490620,10,52,215
25,2017,MG,3443061,5,87,424
25,2017,ES,638231,1,18,68
25,2017,RJ,2633676,0,24,136
25,2017,SP,7091964,32,238,1268
25,2017,PR,1842007,19,77,347
25,2017,SC,1169583,13,31,154
25,2017,RS,1737714,4,74,197
25,2017,MS,454369,0,12,82
25,2017,MT,583229,0,0,17
25,2017,GO,1164630,9,66,198
25,2017,DF,502717,1,20,93
25,2018,RO,313223,1,2,30
25,2018,AC,156891,2,2,13
25,2018,AM,753323,-1,7,22
25,2018,RR,112213,-1,0,1
25,2018,PA,1562834,0,18,104
25,2018,AP,158319,-1,0,1
25,2018,TO,278475,0,0,8
25,2018,MA,1271250,2,32,59
25,2018,PI,557838,5,5,34
25,2018,CE,1642541,3,15,103
25,2018,RN,600598,-1,12,32
25,2018,PB,668842,0,0,8
25,2018,PE,1594623,9,28,159
25,2018,AL,583618,0,23,82
25,2018,SE,407728,1,18,23
25,2018,BA,2484515,8,54,221
25,2018,MG,3434100,9,93,449
25,2018,ES,635790,1,25,71
25,2018,RJ,2642044,3,23,192
25,2018,SP,7048092,35,246,1287
25,2018,PR,1843840,29,121,450
25,2018,SC,1167513,3,37,138
25,2018,RS,1735938,6,81,195
25,2018,MS,455215,0,5,74
25,2018,MT,582810,0,0,9
25,2018,GO,1167702,6,80,190
25,2018,DF,503498,3,49,136
25,2019,RO,313666,1,5,33
25,2019,AC,160451,0,0,9
25,2019,AM,765680,-1,8,18
25,2019,RR,119368,-1,0,4
25,2019,PA,1575715,1,21,92
25,2019,AP,161178,-1,0,1
25,2019,TO,280473,0,0,8
25,2019,MA,1274840,1,32,82
25,2019,PI,555705,0,5,34
25,2019,CE,1638359,3,9,68
25,2019,RN,596624,-1,17,38
25,2019,PB,666060,0,2,17
25,2019,PE,1593880,7,17,143
25,2019,AL,588851,1,17,55
25,2019,SE,408710,0,4,9
25,2019,BA,2477583,9,65,222
25,2019,MG,3418869,3,95,455
25,2019,ES,633382,0,14,68
25,2019,RJ,2645330,5,35,181
25,2019,SP,7005282,33,244,1330
25,2019,PR,1840658,16,90,474
25,2019,SC,1162178,9,47,151
25,2019,RS,1731172,6,72,218
25,2019,MS,455061,1,11,95
25,2019,MT,581627,0,1,16
25,2019,GO,1169108,10,47,171
25,2019,DF,504947,0,30,111
25,2020,RO,313593,0,3,19
25,2020,AC,163955,3,3,15
25,2020,AM,775443,-1,4,9
25,2020,RR,123977,-1,0,7
25,2020,PA,1585962,6,26,86
25,2020,AP,163812,-1,0,0
25,2020,TO,281724,0,0,6
25,2020,MA,1277257,1,20,64
25,2020,PI,553994,4,7,26
25,2020,CE,1628036,3,6,45
25,2020,RN,592212,-1,10,24
25,2020,PB,662970,0,1,5
25,2020,PE,1591829,11,31,124
25,2020,AL,592768,0,14,26
25,2020,SE,408474,0,3,11
25,2020,BA,2466610,7,65,190
25,2020,MG,3394620,6,85,327
25,2020,ES,630839,0,15,50
25,2020,RJ,2638726,1,32,151
25,2020,SP,6959603,34,209,838
25,2020,PR,1830783,9,80,318
25,2020,SC,1152650,4,32,119
25,2020,RS,1721149,6,51,145
25,2020,MS,453532,1,4,72
25,2020,MT,579414,1,1,12
25,2020,GO,1168318,6,46,147
25,2020,DF,506882,7,30,67
25,2021,RO,314507,0,3,20
25,2021,AC,167571,0,0,1
25,2021,AM,785051,-1,5,22
25,2021,RR,126328,-1,0,5
25,2021,PA,1593150,4,28,105
25,2021,AP,166846,-1,1,3
25,2021,TO,281725,0,0,4
25,2021,MA,1272448,1,27,94
25,2021,PI,554935,5,12,43
25,2021,CE,1610387,1,5,72
25,2021,RN,587168,-1,11,18
25,2021,PB,660082,1,5,31
25,2021,PE,1589633,10,41,152
25,2021,AL,595151,0,6,17
25,2021,SE,407489,0,10,13
25,2021,BA,2448888,27,75,217
25,2021,MG,3363513,7,112,382
25,2021,ES,628997,0,30,92
25,2021,RJ,2622493,3,49,201
25,2021,SP,6926424,43,231,1069
25,2021,PR,1817989,10,91,349
25,2021,SC,1139105,6,26,157
25,2021,RS,1710269,1,56,141
25,2021,MS,449946,1,10,79
25,2021,MT,575072,0,2,9
25,2021,GO,1163308,6,46,147
25,2021,DF,510537,6,40,104
25,2022,RO,313730,2,4,18
25,2022,AC,171065,0,0,9
25,2022,AM,791090,-1,7,16
25,2022,RR,126405,-1,0,7
25,2022,PA,1597536,0,50,139
25,2022,AP,169306,-1,1,2
25,2022,TO,281169,0,0,12
25,2022,MA,1263017,0,26,98
25,2022,PI,553820,3,5,29
25,2022,CE,1588390,4,9,59
25,2022,RN,581446,-1,20,35
25,2022,PB,655882,0,8,31
25,2022,PE,1582905,12,67,219
25,2022,AL,596332,0,15,25
25,2022,SE,404391,0,11,16
25,2022,BA,2425362,11,64,221
25,2022,MG,3319949,8,130,520
25,2022,ES,626276,3,19,77
25,2022,RJ,2596030,1,39,262
25,2022,SP,6881696,30,229,1304
25,2022,PR,1795597,9,112,422
25,2022,SC,1121503,5,37,155
25,2022,RS,1688353,2,43,139
25,2022,MS,444904,2,11,116
25,2022,MT,569819,1,2,18
25,2022,GO,1159543,1,61,174
25,2022,DF,513628,0,48,89
25,2023,RO,311494,1,1,19
25,2023,AC,174220,0,2,10
25,2023,AM,794251,-1,9,15
25,2023,RR,124906,-1,0,8
25,2023,PA,1600620,9,32,156
25,2023,AP,171489,-1,0,1
25,2023,TO,280621,1,1,18
25,2023,MA,1262555,0,29,127
25,2023,PI,549527,0,1,36
25,2023,CE,1561584,1,9,79
25,2023,RN,575863,-1,27,38
25,2023,PB,650171,0,6,23
25,2023,PE,1574986,7,55,256
25,2023,AL,595490,0,17,32
25,2023,SE,400865,0,14,16
25,2023,BA,2401660,9,76,254
25,2023,MG,3270422,11,130,659
25,2023,ES,623785,0,11,95
25,2023,RJ,2565365,2,46,380
25,2023,SP,6833462,32,221,1444
25,2023,PR,1766506,11,92,425
25,2023,SC,1102449,16,62,249
25,2023,RS,1660223,5,64,156
25,2023,MS,440284,4,24,139
25,2023,MT,565062,0,1,20
25,2023,GO,1155672,14,72,228
25,2023,DF,516222,3,61,132
25,2024,RO,308697,0,2,25
25,2024,AC,176543,0,0,10
25,2024,AM,794011,-1,1,19
25,2024,RR,123078,-1,0,9
25,2024,PA,1601503,6,42,225
25,2024,AP,172962,-1,0,3
25,2024,TO,279455,1,1,18
25,2024,MA,1263426,1,36,107
25,2024,PI,543956,2,3,34
25,2024,CE,1529765,5,14,63
25,2024,RN,569638,-1,19,35
25,2024,PB,643565,3,11,42
25,2024,PE,1564743,6,50,233
25,2024,AL,591534,0,10,41
25,2024,SE,396500,0,19,29
25,2024,BA,2374256,16,85,286
25,2024,MG,3215096,11,127,755
25,2024,ES,620755,0,15,101
25,2024,RJ,2531193,10,60,491
25,2024,SP,6781715,30,254,1573
25,2024,PR,1733144,8,88,381
25,2024,SC,1083968,3,65,239
25,2024,RS,1631318,0,68,160
25,2024,MS,436192,3,12,142
25,2024,MT,561467,1,5,37
25,2024,GO,1149609,6,63,202
25,2024,DF,517867,3,32,86
25,2025,RO,305743,0,7,18
25,2025,AC,178615,0,0,5
25,2025,AM,793493,-1,1,9
25,2025,RR,120762,-1,0,1
25,2025,PA,1598655,1,16,60
25,2025,AP,173329,-1,0,2
25,2025,TO,278039,0,0,8
25,2025,MA,1261867,1,17,38
25,2025,PI,538856,0,1,13
25,2025,CE,1497928,3,11,51
25,2025,RN,563948,-1,8,16
25,2025,PB,637387,0,5,13
25,2025,PE,1551142,1,27,125
25,2025,AL,585517,0,5,14
25,2025,SE,391403,0,5,13
25,2025,BA,2342412,9,55,154
25,2025,MG,3154842,5,66,387
25,2025,ES,616180,0,8,53
25,2025,RJ,2488568,3,29,198
25,2025,SP,6721900,10,95,677
25,2025,PR,1701675,1,41,188
25,2025,SC,1066732,3,31,204
25,2025,RS,1602394,2,23,63
25,2025,MS,432258,0,8,77
25,2025,MT,559729,0,1,8
25,2025,GO,1141627,0,13,64
25,2025,DF,518771,1,22,57
35,2010,RO,252719,0,0,5
35,2010,AC,108247,0,0,2
35,2010,AM,524904,0,3,45
35,2010,RR,67556,0,0,2
35,2010,PA,1146615,1,10,85
35,2010,AP,103265,-1,0,2
35,2010,TO,212595,0,0,18
35,2010,MA,916209,0,48,89
35,2010,PI,459980,5,14,93
35,2010,CE,1251167,7,30,162
35,2010,RN,483160,0,23,67
35,2010,PB,565679,0,0,76
35,2010,PE,1370670,0,48,174
35,2010,AL,464660,2,16,30
35,2010,SE,323180,0,8,24
35,2010,BA,2182789,13,110,472
35,2010,MG,3053083,11,102,419
35,2010,ES,565772,0,53,102
35,2010,RJ,2547522,16,30,163
35,2010,SP,6830587,60,363,1428
35,2010,PR,1645648,12,89,294
35,2010,SC,994996,12,45,135
35,2010,RS,1574875,2,82,290
35,2010,MS,387102,1,17,66
35,2010,MT,507718,1,1,21
35,2010,GO,1018791,6,41,143
35,2010,DF,471568,3,22,171
35,2011,RO,258970,0,0,3
35,2011,AC,112075,0,3,9
35,2011,AM,543239,0,0,38
35,2011,RR,70660,0,0,1
35,2011,PA,1181904,1,26,83
35,2011,AP,107356,-1,0,4
35,2011,TO,218889,0,0,19
35,2011,MA,944750,0,38,65
35,2011,PI,469731,11,15,66
35,2011,CE,1276104,9,21,148
35,2011,RN,493947,1,21,56
35,2011,PB,576541,0,2,32
35,2011,PE,1393966,0,44,186
35,2011,AL,472965,1,26,43
35,2011,SE,330533,0,31,41
35,2011,BA,2236469,26,113,503
35,2011,MG,3104710,12,119,472
35,2011,ES,580194,0,44,107
35,2011,RJ,2583084,20,26,183
35,2011,SP,6958138,78,430,1539
35,2011,PR,1659418,5,84,330
35,2011,SC,1016258,13,40,142
35,2011,RS,1594208,5,85,226
35,2011,MS,394579,1,13,76
35,2011,MT,518207,0,0,20
35,2011,GO,1042720,9,78,185
35,2011,DF,486231,8,28,198
35,2012,RO,265549,0,0,3
35,2012,AC,116011,0,0,5
35,2012,AM,561688,0,1,4
35,2012,RR,73937,0,0,3
35,2012,PA,1217924,0,18,121
35,2012,AP,111482,-1,0,2
35,2012,TO,225238,0,0,38
35,2012,MA,974643,0,53,172
35,2012,PI,479344,7,7,65
35,2012,CE,1302957,12,35,169
35,2012,RN,506056,0,14,40
35,2012,PB,587809,0,2,17
35,2012,PE,1417217,5,65,243
35,2012,AL,481426,0,32,58
35,2012,SE,338267,0,33,41
35,2012,BA,2293257,10,118,578
35,2012,MG,3160155,14,139,486
35,2012,ES,595407,0,58,113
35,2012,RJ,2620234,11,31,191
35,2012,SP,7094056,71,410,1493
35,2012,PR,1674896,12,87,289
35,2012,SC,1040976,12,34,152
35,2012,RS,1619355,2,47,176
35,2012,MS,402421,0,15,75
35,2012,MT,528963,1,10,65
35,2012,GO,1066820,5,67,167
35,2012,DF,501045,6,27,172
35,2013,RO,272217,1,8,22
35,2013,AC,119880,0,0,2
35,2013,AM,579670,0,14,18
35,2013,RR,77235,0,0,4
35,2013,PA,1253516,0,8,68
35,2013,AP,115597,-1,0,0
35,2013,TO,231412,0,0,45
35,2013,MA,1004726,1,40,92
35,2013,PI,488499,3,4,67
35,2013,CE,1331092,9,28,155
35,2013,RN,519049,1,28,63
35,2013,PB,598982,2,5,14
35,2013,PE,1439768,7,58,217
35,2013,AL,489594,1,38,72
35,2013,SE,346118,0,13,24
35,2013,BA,2348737,22,114,596
35,2013,MG,3215875,13,152,558
35,2013,ES,610668,0,63,107
35,2013,RJ,2655654,8,24,166
35,2013,SP,7229867,48,402,1514
35,2013,PR,1691061,10,143,416
35,2013,SC,1067748,22,53,187
35,2013,RS,1647160,2,64,162
35,2013,MS,410278,0,26,100
35,2013,MT,539561,1,3,90
35,2013,GO,1090374,14,86,191
35,2013,DF,515096,0,5,118
35,2014,RO,278615,0,1,18
35,2014,AC,123444,0,0,7
35,2014,AM,596354,0,10,25
35,2014,RR,80325,0,0,1
35,2014,PA,1286987,0,11,64
35,2014,AP,119646,-1,0,0
35,2014,TO,237076,0,0,19
35,2014,MA,1033308,0,38,56
35,2014,PI,496765,10,13,57
35,2014,CE,1359510,12,37,174
35,2014,RN,532243,1,29,46
35,2014,PB,609312,1,1,13
35,2014,PE,1460681,14,67,200
35,2014,AL,496792,0,45,67
35,2014,SE,353682,1,24,36
35,2014,BA,2396309,11,91,483
35,2014,MG,3266700,6,163,545
35,2014,ES,624925,0,39,81
35,2014,RJ,2684618,2,46,131
35,2014,SP,7353368,51,479,1587
35,2014,PR,1706257,23,129,373
35,2014,SC,1094429,4,41,210
35,2014,RS,1672836,5,56,169
35,2014,MS,417630,0,15,64
35,2014,MT,549373,1,4,104
35,2014,GO,1112353,5,63,259
35,2014,DF,527064,0,6,152
35,2015,RO,284507,1,2,18
35,2015,AC,126547,0,0,4
35,2015,AM,611255,0,17,24
35,2015,RR,83218,0,0,1
35,2015,PA,1317241,0,23,68
35,2015,AP,123593,-1,0,2
35,2015,TO,242025,0,0,16
35,2015,MA,1059227,1,29,103
35,2015,PI,503837,14,20,61
35,2015,CE,1387456,6,26,130
35,2015,RN,545108,0,10,34
35,2015,PB,618274,0,7,15
35,2015,PE,1479280,12,64,200
35,2015,AL,502594,1,34,57
35,2015,SE,360688,0,27,40
35,2015,BA,2431800,11,91,462
35,2015,MG,3309251,8,143,535
35,2015,ES,637460,0,23,62
35,2015,RJ,2704211,4,59,181
35,2015,SP,7456294,49,476,1526
35,2015,PR,1719447,20,111,354
35,2015,SC,1119528,15,64,192
35,2015,RS,1693233,5,88,220
35,2015,MS,424153,0,8,77
35,2015,MT,558007,1,1,64
35,2015,GO,1132118,8,60,257
35,2015,DF,536125,2,19,132
35,2016,RO,289806,1,1,41
35,2016,AC,129210,0,0,10
35,2016,AM,624458,0,18,41
35,2016,RR,86179,0,1,2
35,2016,PA,1344325,0,20,83
35,2016,AP,127426,-1,0,1
35,2016,TO,246248,0,0,4
35,2016,MA,1082292,1,46,88
35,2016,PI,509639,2,6,67
35,2016,CE,1414650,8,21,175
35,2016,RN,557594,0,27,51
35,2016,PB,625814,1,10,22
35,2016,PE,1495525,3,48,174
35,2016,AL,506995,1,42,112
35,2016,SE,367130,0,21,29
35,2016,BA,2455366,27,83,397
35,2016,MG,3343683,20,139,517
35,2016,ES,648223,0,20,67
35,2016,RJ,2715038,2,48,146
35,2016,SP,7539762,34,445,1670
35,2016,PR,1730850,22,131,397
35,2016,SC,1143054,14,78,215
35,2016,RS,1708793,1,91,229
35,2016,MS,429825,1,29,97
35,2016,MT,565461,0,5,23
35,2016,GO,1149696,13,81,224
35,2016,DF,542549,5,25,160
35,2017,RO,294370,0,0,53
35,2017,AC,131425,0,0,11
35,2017,AM,635957,0,14,37
35,2017,RR,91195,0,0,7
35,2017,PA,1368151,4,19,81
35,2017,AP,131157,-1,0,0
35,2017,TO,249669,0,0,11
35,2017,MA,1102246,3,30,113
35,2017,PI,514096,2,4,38
35,2017,CE,1440778,6,15,107
35,2017,RN,569671,0,26,55
35,2017,PB,631759,0,10,21
35,2017,PE,1509380,6,55,194
35,2017,AL,509875,4,49,111
35,2017,SE,372975,0,13,17
35,2017,BA,2466324,32,119,419
35,2017,MG,3369482,8,146,505
35,2017,ES,657115,2,47,86
35,2017,RJ,2717138,9,61,182
35,2017,SP,7604582,74,441,1785
35,2017,PR,1740364,22,147,365
35,2017,SC,1164866,15,58,201
35,2017,RS,1719433,9,99,223
35,2017,MS,434560,2,22,117
35,2017,MT,571653,1,2,24
35,2017,GO,1165042,10,103,262
35,2017,DF,546499,5,52,150
35,2018,RO,298274,2,3,49
35,2018,AC,133285,2,2,20
35,2018,AM,646097,0,13,37
35,2018,RR,98802,0,0,2
35,2018,PA,1388836,0,11,96
35,2018,AP,134769,-1,0,0
35,2018,TO,252467,0,0,10
35,2018,MA,1118631,2,44,91
35,2018,PI,517065,4,11,60
35,2018,CE,1465174,12,28,126
35,2018,RN,580708,0,20,46
35,2018,PB,636154,0,3,16
35,2018,PE,1520417,9,40,183
35,2018,AL,511502,4,36,121
35,2018,SE,378106,0,25,30
35,2018,BA,2466196,33,139,364
35,2018,MG,3387539,8,125,504
35,2018,ES,664027,1,27,58
35,2018,RJ,2712207,10,71,239
35,2018,SP,7648266,52,435,1856
35,2018,PR,1748471,45,183,475
35,2018,SC,1184433,6,49,161
35,2018,RS,1725413,10,103,232
35,2018,MS,438504,5,28,106
35,2018,MT,576726,1,2,17
35,2018,GO,1178350,16,97,242
35,2018,DF,548205,3,66,155
35,2019,RO,301668,2,7,45
35,2019,AC,134950,1,1,9
35,2019,AM,655453,0,23,39
35,2019,RR,106474,0,0,3
35,2019,PA,1406724,2,33,124
35,2019,AP,138244,-1,0,2
35,2019,TO,254956,0,0,11
35,2019,MA,1130955,2,38,133
35,2019,PI,518358,6,14,64
35,2019,CE,1486986,6,24,114
35,2019,RN,589878,1,16,53
35,2019,PB,639151,0,10,23
35,2019,PE,1528091,9,46,195
35,2019,AL,512330,0,35,86
35,2019,SE,382394,0,15,25
35,2019,BA,2457907,33,129,404
35,2019,MG,3399739,11,158,477
35,2019,ES,668900,0,26,63
35,2019,RJ,2703286,10,62,249
35,2019,SP,7668262,64,468,1878
35,2019,PR,1756049,25,108,380
35,2019,SC,1201239,23,84,254
35,2019,RS,1727663,10,125,260
35,2019,MS,441919,4,34,116
35,2019,MT,580961,0,0,23
35,2019,GO,1189982,15,99,278
35,2019,DF,548141,2,79,187
35,2020,RO,304646,0,5,20
35,2020,AC,136541,1,1,9
35,2020,AM,664468,0,15,38
35,2020,RR,113277,0,0,4
35,2020,PA,1422139,16,54,128
35,2020,AP,141581,-1,0,0
35,2020,TO,257329,1,1,16
35,2020,MA,1138984,2,34,97
35,2020,PI,517885,1,6,36
35,2020,CE,1505610,5,18,82
35,2020,RN,596648,0,17,35
35,2020,PB,640844,0,14,18
35,2020,PE,1532137,9,46,150
35,2020,AL,512668,1,27,37
35,2020,SE,385773,0,12,20
35,2020,BA,2443543,23,113,290
35,2020,MG,3407383,18,187,383
35,2020,ES,671766,1,33,74
35,2020,RJ,2692631,5,42,181
35,2020,SP,7664143,59,389,1342
35,2020,PR,1763597,30,138,309
35,2020,SC,1214966,14,75,186
35,2020,RS,1726904,5,85,184
35,2020,MS,444991,3,19,76
35,2020,MT,584540,5,5,20
35,2020,GO,1200260,15,88,228
35,2020,DF,546707,2,41,97
35,2021,RO,307157,1,2,23
35,2021,AC,138045,0,0,3
35,2021,AM,672957,0,6,28
35,2021,RR,119030,0,0,6
35,2021,PA,1434996,9,73,132
35,2021,AP,144735,-1,4,11
35,2021,TO,259597,0,0,11
35,2021,MA,1143513,5,36,138
35,2021,PI,516227,6,14,55
35,2021,CE,1521301,1,13,68
35,2021,RN,601114,0,29,50
35,2021,PB,641541,0,10,23
35,2021,PE,1533129,18,88,217
35,2021,AL,512806,3,22,35
35,2021,SE,388300,0,21,26
35,2021,BA,2424029,27,151,331
35,2021,MG,3410222,18,180,451
35,2021,ES,672524,0,37,99
35,2021,RJ,2679120,12,75,212
35,2021,SP,7633027,37,331,1285
35,2021,PR,1770906,28,154,362
35,2021,SC,1225010,12,48,198
35,2021,RS,1722760,5,117,222
35,2021,MS,447598,5,21,120
35,2021,MT,587246,0,2,17
35,2021,GO,1208592,27,98,204
35,2021,DF,543887,3,44,106
35,2022,RO,309133,1,2,17
35,2022,AC,139437,1,1,10
35,2022,AM,680663,1,10,21
35,2022,RR,123536,0,0,5
35,2022,PA,1445065,7,116,210
35,2022,AP,147646,-1,1,6
35,2022,TO,261745,0,0,6
35,2022,MA,1145101,0,55,141
35,2022,PI,513897,6,18,67
35,2022,CE,1534154,1,8,72
